CustomerKey|SalesTerritoryKey|First Name|Middle Name|Last Name|Birth Date|Marital Status|Gender|Email Address|Yearly Income|Total Children|Children at Home|Education|Occupation|Home Owner|Cars Owned|Street Address|City|State/Province|Postal Code|CountryRegionCode|Initial Purchase Date|Commute Distance
26970|10|Kara|D|Rai|1979-05-03|S|F|kara15@adventure-works.com|10000.00|0|0|Partial High School|Manual|0|2|4296 Mountaire Pkwy.|Bury|ENG|PE17|GB|2013-08-19|0-1 Miles
26971|10|Douglas|NULL|Madan|1978-11-12|S|M|douglas11@adventure-works.com|20000.00|0|0|Partial High School|Manual|1|2|9589 Rae Anne Dr|York|ENG|Y03 4TN|GB|2013-09-15|1-2 Miles
26972|7|Kristopher|T|Sara|1984-05-22|S|M|kristopher9@adventure-works.com|20000.00|0|0|Partial High School|Manual|0|2|775, quai Paul Doumer|Paris|75|75002|FR|2013-03-27|0-1 Miles
26973|10|Alberto|W|Rowe|1978-11-24|M|M|alberto20@adventure-works.com|20000.00|0|0|Partial High School|Manual|1|2|9650 Valley View Road|Cheltenham|ENG|GL50|GB|2013-05-12|1-2 Miles
26974|8|Philip|M|Suarez|1986-05-13|S|M|philip18@adventure-works.com|20000.00|0|0|Partial High School|Manual|0|2|Lützowplatz 46|Stuttgart|SL|70452|DE|2013-07-21|0-1 Miles
26975|7|Janet|NULL|Ward|1984-10-04|S|F|janet29@adventure-works.com|30000.00|0|0|Partial College|Clerical|0|1|2802, boulevard Beau Marchais|Dunkerque|59|59140|FR|2013-07-07|1-2 Miles
26976|7|Erik|NULL|Serrano|1984-02-11|S|M|erik17@adventure-works.com|30000.00|0|0|High School|Manual|0|1|2646, avenue de l´Europe|Tremblay-en-France|93|93290|FR|2013-07-20|1-2 Miles
26977|8|Barry|NULL|Madan|1984-02-19|S|M|barry8@adventure-works.com|30000.00|0|0|High School|Manual|0|1|Conesweg 89|Hamburg|HH|20354|DE|2013-07-29|1-2 Miles
26978|10|Cassie|A|Sharma|1980-02-01|M|F|cassie8@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|7281 Running Springs Rd.|London|ENG|EC1R 0DU|GB|2013-09-12|1-2 Miles
26979|10|Christy|G|Jai|1979-12-22|M|F|christy28@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|0|0|8246 Via Del Sol|Oxford|ENG|OX14 4SE|GB|2013-09-03|0-1 Miles
26980|8|Marc|NULL|Suarez|1978-01-05|M|M|marc23@adventure-works.com|10000.00|0|0|Partial High School|Manual|1|2|Winterfeldtstr 29|Grevenbroich|BY|41485|DE|2013-12-29|1-2 Miles
26981|8|Audrey|NULL|Suarez|1983-08-18|S|F|audrey21@adventure-works.com|10000.00|0|0|Partial High School|Manual|1|2|Postfach 99 01 01 Leiter der Abteilung|Berlin|SL|14197|DE|2013-03-22|1-2 Miles
26982|7|Jose|R|Muñoz|1977-10-03|S|M|jose35@adventure-works.com|20000.00|0|0|Partial High School|Manual|0|2|878, rue de Berri|Villeneuve-d'Ascq|59|59491|FR|2013-08-04|0-1 Miles
26983|8|Adriana|NULL|Vance|1978-09-19|M|F|adriana4@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|Am Gallberg 6786|Berlin|NW|14197|DE|2013-12-27|1-2 Miles
26984|8|Manuel|NULL|Prasad|1979-05-09|M|M|manuel8@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|Heiderweg 4983|Eilenburg|BB|04838|DE|2013-12-07|0-1 Miles
26985|8|Jésus|F|Diaz|1979-03-11|M|M|jésus3@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|0|1|Residenz Straße 944|Grevenbroich|BY|41485|DE|2013-02-12|0-1 Miles
26986|8|Riley|A|Watson|1978-12-14|M|F|riley20@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|Haberstr 123|Ingolstadt|BY|85049|DE|2013-03-13|1-2 Miles
26987|8|Roy|I|Lopez|1984-09-16|M|M|roy17@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|Welt Platz 7|München|HE|80074|DE|2013-03-22|0-1 Miles
26988|8|Brandy|W|Srini|1979-02-19|M|F|brandy4@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|Postfach 11 12 11|Sulzbach Taunus|SL|66272|DE|2013-05-10|0-1 Miles
26989|8|Mason|V|Campbell|1977-11-20|M|M|mason27@adventure-works.com|20000.00|0|0|Partial High School|Manual|0|2|Königsteiner Straße 641|Solingen|NW|42651|DE|2013-02-02|0-1 Miles
26990|8|Darren|C|Patel|1977-07-19|M|M|darren5@adventure-works.com|20000.00|0|0|Partial High School|Manual|1|2|Kulmer Straße 4|Hof|BY|95010|DE|2013-04-16|1-2 Miles
26991|8|Rodney|A|Ortega|1983-05-06|M|M|rodney16@adventure-works.com|30000.00|0|0|High School|Manual|0|1|Auf den Kuhlen Straße 5677 Verkaufsabteilung|Münster|SL|48001|DE|2013-07-07|1-2 Miles
26992|10|Brad|S|Andersen|1977-07-21|S|M|brad13@adventure-works.com|30000.00|0|0|High School|Manual|0|1|9745 Bonita Ct.|Watford|ENG|WA3|GB|2013-07-23|1-2 Miles
26993|10|Julio|R|Gill|1977-03-05|S|M|julio14@adventure-works.com|10000.00|0|0|Partial High School|Manual|1|2|4155 Star Dr|London|ENG|W1Y 3RA|GB|2013-12-05|1-2 Miles
26994|7|Erika|S|Torres|1977-09-22|M|F|erika9@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|9, avenue des Ternes|Sèvres|92|92310|FR|2013-01-05|0-1 Miles
26995|7|Caleb|NULL|Washington|1977-07-11|M|M|caleb10@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|1102, rue Maillard|Versailles|78|78000|FR|2013-01-08|0-1 Miles
26996|8|Natasha|NULL|Oliver|1978-02-04|S|F|natasha22@adventure-works.com|40000.00|2|2|Partial College|Clerical|0|0|Pascalstr 5|Bottrop|NW|46236|DE|2013-10-13|0-1 Miles
26997|8|Katie|F|Becker|1983-07-20|M|F|katie23@adventure-works.com|40000.00|2|2|Partial College|Clerical|1|0|Husemann Straße 2464|Werne|NW|59368|DE|2013-05-24|1-2 Miles
26998|8|Fernando|NULL|Perry|1977-03-17|M|M|fernando51@adventure-works.com|10000.00|0|0|Partial High School|Manual|0|2|Wallstr 34 Einkaufsabteilung|Bottrop|NW|46236|DE|2013-08-19|0-1 Miles
26999|10|Samuel|M|Brown|1977-04-15|S|M|samuel62@adventure-works.com|10000.00|0|0|Partial High School|Manual|0|2|3337 Pinehurst Court|Billericay|ENG|CM11|GB|2013-11-13|0-1 Miles
27000|8|Brandi|NULL|Dominguez|1976-12-18|S|F|brandi12@adventure-works.com|10000.00|0|0|Partial High School|Manual|0|2|Marienplatz 123|Mühlheim|HH|63151|DE|2013-03-03|0-1 Miles
27001|8|Carla|NULL|Kapoor|1982-04-04|M|F|carla4@adventure-works.com|10000.00|0|0|Partial High School|Manual|0|2|Lieblingsweg 54|Neunkirchen|SL|66578|DE|2013-03-17|0-1 Miles
27002|10|Kelvin|T|She|1977-01-07|M|M|kelvin42@adventure-works.com|20000.00|0|0|Partial High School|Manual|1|2|1059 Kirkwood Ct|W. York|ENG|BD1 4SJ|GB|2013-02-10|1-2 Miles
27003|8|Roger|NULL|Jai|1982-02-21|M|M|roger38@adventure-works.com|20000.00|0|0|Partial High School|Manual|1|2|Altendorfer Straße 395|Bonn|NW|53131|DE|2013-09-03|1-2 Miles
27004|8|Philip|E|Moreno|1976-11-16|S|M|philip6@adventure-works.com|30000.00|0|0|High School|Manual|0|1|Im Himmelsweg 98|Bonn|NW|53131|DE|2013-08-06|2-5 Miles
27005|7|Susan|L|Lin|1976-08-16|S|F|susan17@adventure-works.com|30000.00|0|0|High School|Manual|0|1|268, avenue de l´Europe|Courbevoie|92|92400|FR|2013-07-30|2-5 Miles
27006|7|Shane|NULL|Madan|1976-09-03|S|M|shane11@adventure-works.com|30000.00|0|0|High School|Manual|1|1|95, avenue des Ternes|Colombes|92|92700|FR|2013-07-03|2-5 Miles
27007|10|Joe|M|Gonzalez|1976-10-15|S|M|joe21@adventure-works.com|40000.00|2|2|Partial College|Clerical|0|1|5450 Bellows Ct.|Berkshire|ENG|RG11 5TP|GB|2013-07-18|0-1 Miles
27008|10|Oscar|L|Blue|1977-04-02|S|M|oscar11@adventure-works.com|40000.00|2|2|Partial College|Clerical|0|2|7317 Mildred Ln.|Bury|ENG|PE17|GB|2013-09-15|0-1 Miles
27009|10|Erica|NULL|Lu|1977-02-22|S|F|erica11@adventure-works.com|40000.00|2|2|Partial College|Clerical|0|2|9577 Santa Fe|London|ENG|C2H 7AU|GB|2013-10-04|0-1 Miles
27010|4|Jordyn|A|Patterson|1981-05-13|M|F|jordyn10@adventure-works.com|40000.00|3|3|Partial College|Clerical|1|0|4438 Chrislend Court|Chula Vista|CA|91910|US|2014-01-12|1-2 Miles
27011|1|Kevin|NULL|Powell|1981-06-17|M|M|kevin11@adventure-works.com|40000.00|3|3|Partial College|Clerical|1|0|4630 Adobe Dr|Seattle|WA|98104|US|2013-12-27|1-2 Miles
27012|1|Anne|NULL|Jiménez|1980-05-22|S|F|anne6@adventure-works.com|40000.00|3|3|Partial College|Clerical|0|2|7623 Cloudview Dr.|Beaverton|OR|97005|US|2013-10-03|0-1 Miles
27013|4|Alisha|M|Yuan|1980-03-26|M|F|alisha31@adventure-works.com|40000.00|3|3|Partial College|Clerical|1|2|7468 Lindley Ct.|Burbank|CA|91502|US|2013-12-11|1-2 Miles
27014|6|Luke|I|Hughes|1972-02-20|M|M|luke30@adventure-works.com|80000.00|0|0|Graduate Degree|Skilled Manual|1|0|7876 Clinton Dr|Royal Oak|BC|V8X|CA|2011-11-30|1-2 Miles
27015|1|Jessica|NULL|Torres|1972-05-16|S|F|jessica16@adventure-works.com|80000.00|0|0|Graduate Degree|Skilled Manual|0|0|371 Ridge Place|Bremerton|WA|98312|US|2013-11-04|0-1 Miles
27016|1|Lauren|J|Reed|1971-10-18|S|F|lauren2@adventure-works.com|80000.00|0|0|Graduate Degree|Skilled Manual|0|0|59 Clay Rd|Edmonds|WA|98020|US|2013-03-07|0-1 Miles
27017|1|Jonathan|NULL|Thompson|1972-04-15|S|M|jonathan69@adventure-works.com|80000.00|0|0|Graduate Degree|Skilled Manual|1|0|9700 Terra Granada|Port Orchard|WA|98366|US|2012-08-04|1-2 Miles
27018|4|Blake|NULL|Price|1972-01-23|S|M|blake48@adventure-works.com|80000.00|0|0|Graduate Degree|Skilled Manual|0|0|7523 Cordoba Way|Chula Vista|CA|91910|US|2013-08-13|0-1 Miles
27019|6|Victoria|NULL|Jackson|1970-09-21|S|F|victoria13@adventure-works.com|20000.00|2|0|Partial High School|Manual|0|2|8271 Laverne Way|N. Vancouver|BC|V7L 4J4|CA|2013-09-13|1-2 Miles
27020|4|Rachel|L|Perry|1959-09-14|M|F|rachel55@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|6574 Hemlock Ave.|National City|CA|91950|US|2012-08-03|1-2 Miles
27021|4|Victoria|L|Peterson|1976-10-13|M|F|victoria41@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|4217 Almond Avenue|San Gabriel|CA|91776|US|2012-08-23|1-2 Miles
27022|6|Anthony|D|Johnson|1966-03-08|S|M|anthony10@adventure-works.com|20000.00|3|0|Partial High School|Clerical|0|2|4185 Keywood Ct.|Westminster|BC|V3L 1H4|CA|2013-04-30|0-1 Miles
27023|1|Emily|NULL|Simmons|1966-04-06|S|F|emily40@adventure-works.com|20000.00|3|0|Partial High School|Clerical|1|2|280 Calle Verde Dr.|Corvallis|OR|97330|US|2013-04-13|1-2 Miles
27024|6|Austin|O|Patterson|1960-11-10|S|M|austin6@adventure-works.com|20000.00|3|0|Partial High School|Clerical|0|2|9330 Sinclair Ave|Cliffside|BC|V8Y 1L1|CA|2013-12-13|0-1 Miles
27025|1|Jasmine|A|Rivera|1966-03-20|S|F|jasmine28@adventure-works.com|20000.00|3|0|Partial High School|Clerical|1|2|1320 Pacheco St|W. Linn|OR|97068|US|2013-03-17|1-2 Miles
27026|6|Jonathan|T|Perry|1961-01-07|S|M|jonathan7@adventure-works.com|30000.00|1|0|High School|Clerical|0|1|4651 Brownstone Rd|N. Vancouver|BC|V7L 4J4|CA|2011-12-01|10+ Miles
27027|6|Jennifer|S|White|1961-01-10|S|F|jennifer41@adventure-works.com|30000.00|1|0|High School|Clerical|0|1|878 Megan Dr.|Oak Bay|BC|V8P|CA|2012-02-05|10+ Miles
27028|6|Sarah|A|Robinson|1961-04-22|S|F|sarah20@adventure-works.com|30000.00|1|0|High School|Clerical|1|2|4435 Schenone Court|Langley|BC|V3A 4R2|CA|2013-04-20|1-2 Miles
27029|4|Elizabeth|NULL|Hughes|1961-03-17|S|F|elizabeth41@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|4809 Ward Court|San Carlos|CA|94070|US|2014-01-12|1-2 Miles
27030|1|Jan|M|Gray|1971-11-13|S|F|jan5@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|4663 Glenside Ct|Seattle|WA|98104|US|2013-06-23|1-2 Miles
27031|4|Jessica|NULL|Garcia|1961-05-09|S|F|jessica64@adventure-works.com|30000.00|1|0|High School|Clerical|0|2|5659 Tehaschapi Way|Grossmont|CA|91941|US|2013-11-07|1-2 Miles
27032|4|Miguel|L|Garcia|1966-09-06|S|M|miguel16@adventure-works.com|30000.00|1|0|High School|Clerical|1|2|7324 Mt. Tri-state Ct.|San Diego|CA|92102|US|2014-01-18|1-2 Miles
27033|1|Ernest|NULL|Harrison|1973-03-12|S|M|ernest18@adventure-works.com|20000.00|3|0|Partial High School|Clerical|0|2|8364 St. Paul Circle|Bellingham|WA|98225|US|2013-05-27|1-2 Miles
27034|1|Corey|NULL|Nara|1962-02-20|S|M|corey15@adventure-works.com|20000.00|3|0|Partial High School|Clerical|1|2|3140 Gingham Way|Bremerton|WA|98312|US|2013-09-05|1-2 Miles
27035|4|Ana|NULL|Long|1961-10-13|S|F|ana9@adventure-works.com|20000.00|3|0|Partial High School|Clerical|1|2|7560 Big Canyon Road|Spring Valley|CA|91977|US|2013-07-25|1-2 Miles
27036|1|Hunter|NULL|Brown|1961-07-17|S|M|hunter63@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|850 Crystal Ave.|Ballard|WA|98107|US|2013-03-01|0-1 Miles
27037|4|Lauren|NULL|Rodriguez|1962-02-11|M|F|lauren38@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|2262 Kirkwood Ct.|Imperial Beach|CA|91932|US|2013-03-13|1-2 Miles
27038|4|Eduardo|NULL|Reed|1962-06-13|M|M|eduardo87@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|2674 Ridge Circle|Lakewood|CA|90712|US|2013-11-09|1-2 Miles
27039|4|Jonathan|C|Lewis|1967-04-24|S|M|jonathan75@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|2269 Mcelroy|Torrance|CA|90505|US|2013-08-29|0-1 Miles
27040|2|Paul|NULL|Singh|1962-12-04|M|M|paul5@adventure-works.com|20000.00|2|1|Partial High School|Clerical|1|2|371 Westwood Court|Burbank|OH|44214|US|2013-02-02|1-2 Miles
27041|1|Edward|NULL|Smith|1963-05-18|S|M|edward22@adventure-works.com|20000.00|2|1|Partial High School|Clerical|0|2|5760 Las Palmas|Kirkland|WA|98033|US|2013-10-24|0-1 Miles
27042|6|Noah|S|Roberts|1963-01-10|M|M|noah31@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|6469 Collins Dr.|Newton|BC|V2L3W8|CA|2013-12-11|1-2 Miles
27043|6|Dalton|N|Murphy|1963-12-07|S|M|dalton86@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|4955 Royal Oak Rd.|Oak Bay|BC|V8P|CA|2012-02-14|1-2 Miles
27044|4|Carol|J|Long|1963-10-22|S|F|carol6@adventure-works.com|30000.00|2|0|High School|Skilled Manual|1|2|2303 Rosebuck Way|Spring Valley|CA|91977|US|2012-08-27|1-2 Miles
27045|1|Angel|D|Brooks|1964-03-04|S|M|angel0@adventure-works.com|30000.00|2|0|High School|Skilled Manual|0|2|1276 Carlisle Way|Redmond|WA|98052|US|2012-08-17|0-1 Miles
27046|4|Allison|NULL|Howard|1969-06-12|M|F|allison10@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|8788 Green Leaf Drive|Downey|CA|90241|US|2013-04-16|0-1 Miles
27047|1|Yolanda|NULL|Rai|1964-04-11|M|F|yolanda16@adventure-works.com|40000.00|1|0|Partial College|Clerical|1|1|805 Willow Lane|Beaverton|OR|97005|US|2012-08-19|1-2 Miles
27048|1|Melanie|C|Watson|1969-10-02|M|F|melanie11@adventure-works.com|40000.00|1|0|Partial College|Clerical|0|1|8154 Pheasant Circle|Marysville|WA|98270|US|2013-11-13|0-1 Miles
27049|6|Faith|NULL|Sanchez|1969-03-01|M|F|faith34@adventure-works.com|40000.00|1|0|Partial College|Clerical|0|1|7356 Walnut Lane|Burnaby|BC|V3J 6Z3|CA|2013-05-03|0-1 Miles
27050|1|Chloe|NULL|Turner|1969-02-01|S|F|chloe2@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|7199 Santa Fe Dr.|Lake Oswego|OR|97034|US|2012-08-11|1-2 Miles
27051|4|Charles|NULL|Brown|1964-11-07|S|M|charles7@adventure-works.com|40000.00|2|0|Partial College|Clerical|0|1|4601 Sundance Drive|Redwood City|CA|94063|US|2012-08-20|1-2 Miles
27052|1|Jada|W|Bailey|1970-08-21|S|F|jada7@adventure-works.com|40000.00|2|0|Partial College|Clerical|0|1|7449 Dover Way|Seattle|WA|98104|US|2013-08-01|0-1 Miles
27053|6|Steven|J|Cook|1981-03-16|S|M|steven31@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|2385 Dallis Dr.|Oak Bay|BC|V8P|CA|2012-03-15|1-2 Miles
27054|4|Shawn|NULL|Sharma|1965-06-04|M|M|shawn11@adventure-works.com|40000.00|2|0|Partial College|Clerical|0|1|7801 Esperanza|Bellflower|CA|90706|US|2012-07-31|0-1 Miles
27055|4|Isabella|D|Sanchez|1964-09-19|S|F|isabella82@adventure-works.com|40000.00|2|0|Partial College|Clerical|0|1|6992 Mt. Whitney Way|Colma|CA|94014|US|2013-03-20|0-1 Miles
27056|4|Mackenzie|L|James|1965-02-11|S|F|mackenzie6@adventure-works.com|40000.00|2|0|Partial College|Clerical|1|1|9517 Village Road|Los Angeles|CA|90012|US|2012-08-08|1-2 Miles
27057|1|Brooke|NULL|Morris|1978-02-13|S|F|brooke16@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|0|0|2916 Hill Dr.|Yakima|WA|98901|US|2014-01-10|0-1 Miles
27058|1|Nathan|K|Butler|1977-08-20|S|M|nathan10@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|1|0|8219 Moraga Road|Renton|WA|98055|US|2012-08-05|1-2 Miles
27059|4|Hunter|NULL|Perry|1983-10-01|M|M|hunter4@adventure-works.com|50000.00|0|0|Graduate Degree|Skilled Manual|0|0|1942 Rock Drive|Berkeley|CA|94704|US|2013-02-25|0-1 Miles
27060|6|Lucas|A|Coleman|1978-09-25|M|M|lucas55@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|1|0|9218 Dalis Dr.|Port Hammond|BC|V6B 3P7|CA|2012-03-25|1-2 Miles
27061|6|Gabrielle|NULL|Scott|1979-03-02|S|F|gabrielle56@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|0|0|6028 D St.|Port Hammond|BC|V6B 3P7|CA|2013-07-30|0-1 Miles
27062|6|Edward|NULL|Harris|1978-10-01|S|M|edward36@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|1|0|8380 Forte Way|Sooke|BC|V0|CA|2012-03-27|1-2 Miles
27063|1|Taylor|W|Flores|1978-10-18|M|F|taylor37@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|1|0|6057 Hill Street|Bremerton|WA|98312|US|2012-08-14|1-2 Miles
27064|1|Barbara|NULL|Chande|1978-12-18|M|F|barbara44@adventure-works.com|40000.00|0|0|Graduate Degree|Skilled Manual|1|0|1780 Oily Road|Burien|WA|98168|US|2012-07-31|1-2 Miles
27065|4|Jordan|E|Wright|1978-08-10|M|M|jordan74@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|1|0|3697 Leland Way|Fremont|CA|94536|US|2013-07-01|1-2 Miles
27066|4|Cole|NULL|Murphy|1979-06-25|S|M|cole15@adventure-works.com|40000.00|1|0|Graduate Degree|Skilled Manual|1|0|2668 Trailview Circle|National City|CA|91950|US|2013-01-30|1-2 Miles
27067|4|Jennifer|T|Rodriguez|1978-10-09|S|F|jennifer47@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|0|0|6005 Hackamore Lane|Spring Valley|CA|91977|US|2012-08-20|0-1 Miles
27068|4|Jade|NULL|Kelly|1984-02-03|S|F|jade1@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|1|0|4735 E St.|Torrance|CA|90505|US|2012-08-16|1-2 Miles
27069|4|Gabriella|A|Perez|1978-10-14|M|F|gabriella35@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|0|0|1045 Lolita Drive|Torrance|CA|90505|US|2012-08-18|0-1 Miles
27070|1|Nathan|D|Davis|1977-07-08|M|M|nathan63@adventure-works.com|50000.00|1|0|Graduate Degree|Skilled Manual|1|0|9643 Weatherly Way|Everett|WA|98201|US|2013-12-20|0-1 Miles
27071|6|Anthony|NULL|Clark|1976-07-08|S|M|anthony5@adventure-works.com|40000.00|4|4|High School|Skilled Manual|1|3|5468 Boxwood Drive|Newton|BC|V2M1S6|CA|2012-03-07|10+ Miles
27072|1|Alex|NULL|Baker|1976-12-31|M|M|alex36@adventure-works.com|70000.00|1|0|Graduate Degree|Skilled Manual|1|0|5237 Babel Lane|Port Orchard|WA|98366|US|2013-05-02|0-1 Miles
27073|1|Sydney|NULL|Sanders|1982-11-13|M|F|sydney22@adventure-works.com|70000.00|1|1|Graduate Degree|Skilled Manual|1|0|1148 Thornwood Drive|Corvallis|OR|97330|US|2012-08-04|0-1 Miles
27074|1|Kristi|M|Sanchez|1976-09-18|M|F|kristi38@adventure-works.com|70000.00|1|1|Graduate Degree|Skilled Manual|1|0|8970 Birchwood|Ballard|WA|98107|US|2012-08-06|0-1 Miles
27075|6|Jackson|S|Chen|1977-04-12|M|M|jackson27@adventure-works.com|70000.00|1|1|Graduate Degree|Skilled Manual|0|0|561 Lewis Way|Sooke|BC|V0|CA|2012-03-22|0-1 Miles
27076|4|Dakota|A|Russell|1977-03-21|M|M|dakota16@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|1|0|1134 Concord Pl.|Grossmont|CA|91941|US|2012-08-18|1-2 Miles
27077|4|Robert|K|Henderson|1978-03-03|S|M|robert18@adventure-works.com|60000.00|1|0|Graduate Degree|Skilled Manual|0|0|2617 St. George Dr|Burlingame|CA|94010|US|2012-08-11|0-1 Miles
27078|4|Chloe|A|Scott|1976-04-16|M|F|chloe11@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|7818 Lorie Lane|San Gabriel|CA|91776|US|2012-08-04|2-5 Miles
27079|4|Natalie|E|Lewis|1976-03-16|M|F|natalie88@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|8837 Via Appia|Santa Monica|CA|90401|US|2012-09-08|0-1 Miles
27080|4|Nathan|W|Campbell|1975-12-01|M|M|nathan36@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|406 Chinquapin Ct.|Concord|CA|94519|US|2012-09-09|2-5 Miles
27081|4|Jason|L|Ross|1975-08-24|M|M|jason2@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|2540 Waterview Place|Chula Vista|CA|91910|US|2012-09-10|2-5 Miles
27082|6|Zachary|M|Taylor|1975-09-05|M|M|zachary38@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|7598 Holland Circle|Port Hammond|BC|V6B 3P7|CA|2012-04-22|2-5 Miles
27083|1|Kevin|NULL|Perry|1975-08-02|M|M|kevin10@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|0|9208 West Rd Unit E1|Marysville|WA|98270|US|2012-09-08|0-1 Miles
27084|6|Fernando|NULL|Russell|1975-08-31|M|M|fernando61@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|0|0|2818 Raymond Dr.|Westminster|BC|V3L 1H4|CA|2012-03-30|0-1 Miles
27085|6|Christian|NULL|Wilson|1976-03-31|M|M|christian37@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|410 Cardinet Drive|Newton|BC|V2M1S6|CA|2012-05-26|2-5 Miles
27086|1|Lauren|NULL|Howard|1975-07-04|M|F|lauren12@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|8721 Nahua|Walla Walla|WA|99362|US|2012-09-16|2-5 Miles
27087|4|Justin|G|Clark|1975-10-13|M|M|justin47@adventure-works.com|40000.00|1|1|Bachelors|Skilled Manual|1|1|6315 Olive Ave.|San Diego|CA|92102|US|2012-08-29|2-5 Miles
27088|1|Tristan|NULL|Patterson|1981-05-18|S|M|tristan11@adventure-works.com|60000.00|1|0|Graduate Degree|Professional|1|0|4367 Citrus Ave.|Salem|OR|97301|US|2012-09-04|2-5 Miles
27089|1|Janelle|NULL|Garcia|1975-02-15|S|F|janelle11@adventure-works.com|60000.00|2|2|Bachelors|Skilled Manual|0|0|9433 Athene Drive|Bremerton|WA|98312|US|2012-09-27|0-1 Miles
27090|4|Elizabeth|H|Brown|1974-12-14|M|F|elizabeth8@adventure-works.com|60000.00|1|0|Graduate Degree|Professional|1|0|2039 Dallis Dr.|Lincoln Acres|CA|91950|US|2012-09-24|2-5 Miles
27091|1|Miguel|A|Martin|1977-04-18|M|M|miguel14@adventure-works.com|60000.00|1|0|Graduate Degree|Professional|0|0|9206 West Rd.|Everett|WA|98201|US|2012-09-22|0-1 Miles
27092|4|Marissa|NULL|Ross|1982-03-07|S|F|marissa2@adventure-works.com|70000.00|2|0|Graduate Degree|Professional|0|0|9130 Pine Valley Rd|Chula Vista|CA|91910|US|2012-09-01|0-1 Miles
27093|4|Alexandra|C|Martin|1977-05-14|S|F|alexandra78@adventure-works.com|70000.00|3|0|Graduate Degree|Professional|1|0|5241 Miguel Drive|Daly City|CA|94015|US|2012-09-25|2-5 Miles
27094|4|Sean|NULL|Kelly|1985-10-07|S|M|sean9@adventure-works.com|60000.00|1|0|Graduate Degree|Professional|1|0|5259 Prestwick Dr.|Oakland|CA|94611|US|2012-09-21|2-5 Miles
27095|4|Spencer|NULL|Flores|1974-10-09|M|M|spencer14@adventure-works.com|60000.00|1|0|Graduate Degree|Professional|1|0|2350 Winthrop St.|Torrance|CA|90505|US|2012-09-14|2-5 Miles
27096|1|Chase|NULL|Watson|1979-11-16|M|M|chase1@adventure-works.com|70000.00|2|2|Bachelors|Skilled Manual|1|0|4406 Glenside Court|Marysville|WA|98270|US|2012-09-27|2-5 Miles
27097|1|Kaitlyn|NULL|Gonzales|1973-09-19|M|F|kaitlyn84@adventure-works.com|70000.00|2|2|Bachelors|Skilled Manual|1|0|3692 Morales|Kirkland|WA|98033|US|2012-09-06|2-5 Miles
27098|1|Sarah|C|Wilson|1973-12-14|M|F|sarah9@adventure-works.com|70000.00|2|2|Bachelors|Skilled Manual|1|1|3581 Rising Dawn Way|Ballard|WA|98107|US|2013-08-18|2-5 Miles
